id,track_name,artists,album_name,external_url,preview_url,release_date
1VUZYA1krvrh7QO2Rpc1JV,"I Can't Go to Sleep (feat. Ghostface Killah, RZA & Issac Hayes)",Wu-Tang Clan,The W,https://open.spotify.com/track/1VUZYA1krvrh7QO2Rpc1JV,,2000-11-20
6wc2PCiJf4HZ4HxVMd6igg,Intro,JAY-Z,The Dynasty: Roc La Familia,https://open.spotify.com/track/6wc2PCiJf4HZ4HxVMd6igg,,2000-10-31
7mYUeJq8M8S8kzDZUs6o23,Utopia,Goldfrapp,Felt Mountain,https://open.spotify.com/track/7mYUeJq8M8S8kzDZUs6o23,,2000-09-10
0hTFEWK4Rso35cjOlvZTHg,Castaway,Green Day,Warning,https://open.spotify.com/track/0hTFEWK4Rso35cjOlvZTHg,,2000-10-03
1G6pXn7t8Xa6NS4pSMSMTb,Mi Obsesión,Los Palominos,Obsesion,https://open.spotify.com/track/1G6pXn7t8Xa6NS4pSMSMTb,,2000-01-01
3yizjcTNKg1lhBOr6wTeOB,Jeep's Blues,Duke Ellington,The Duke: The Columbia Years (1927-1962),https://open.spotify.com/track/3yizjcTNKg1lhBOr6wTeOB,,2000-01-31
5KhypMVGqMI9mgsrrv2lxc,Deport Them,Sean Paul,Stage One,https://open.spotify.com/track/5KhypMVGqMI9mgsrrv2lxc,,2000
6KmJfZCd5f4P11vuglbIrN,No Love Today,Chris Smither,Live as I'll Ever Be,https://open.spotify.com/track/6KmJfZCd5f4P11vuglbIrN,,2000-07-18
4LuPdTen7rjDe7MghbLBZU,La sitiera,Omara Portuondo,Omara Portuondo (Buena Vista Social Club Presents),https://open.spotify.com/track/4LuPdTen7rjDe7MghbLBZU,,2000-04-17
5SdogfU4lpC9QRwJvAdWYW,Hell On High Heels,Mötley Crüe,New Tattoo,https://open.spotify.com/track/5SdogfU4lpC9QRwJvAdWYW,,2000
1g10rYqM3jJQsWRnXCFcx7,Main Title And First Victim,John Williams,Jaws (The Collector's Edition Soundtrack),https://open.spotify.com/track/1g10rYqM3jJQsWRnXCFcx7,,2000-06-24
5io8MMxzdc8uq5VeIAO0Br,Droppin' Plates,Disturbed,The Sickness,https://open.spotify.com/track/5io8MMxzdc8uq5VeIAO0Br,,2000-03-07
2J2hVpwVV25EK8Bvd3OgCK,Don't Mess With My Man,Lucy Pearl,Lucy Pearl,https://open.spotify.com/track/2J2hVpwVV25EK8Bvd3OgCK,,2000-05-23
4kh2S9hRpPvoF9JkwZcYGN,Lonely Boy,Paul Anka,Put Your Head On My Shoulder: The Very Best Of Paul Anka,https://open.spotify.com/track/4kh2S9hRpPvoF9JkwZcYGN,,2000-10-03
39CbxPVnwNbbiHsen4NrxL,I Am A Man Of Constant Sorrow - Instrumental,John Hartford,"O Brother, Where Art Thou? (Original Motion Picture Soundtrack)",https://open.spotify.com/track/39CbxPVnwNbbiHsen4NrxL,,2000-12-05
6FNDa1Ah67jp82W62AzR7A,Desilusión,El Tigrillo Palma,Fiesta Privada Con Banda,https://open.spotify.com/track/6FNDa1Ah67jp82W62AzR7A,,2000
0EteUgvC5L6C6hShNTOENq,What a Shame About Me,Steely Dan,Two Against Nature,https://open.spotify.com/track/0EteUgvC5L6C6hShNTOENq,,2000-02-29
4LCYfudj0YePxgj0HbAnC9,Who Run It,Three 6 Mafia,"When the Smoke Clears: Sixty 6, Sixty 1",https://open.spotify.com/track/4LCYfudj0YePxgj0HbAnC9,,2000-06-13
4S6jCIsUpnOu79uWPjvaAf,The Stars Are Projectors,Modest Mouse,The Moon & Antarctica,https://open.spotify.com/track/4S6jCIsUpnOu79uWPjvaAf,,2000-06-13
5DypD7XtG4L7a9tMF9FOIg,What A Fool Believes,Self,Gizmodgery,https://open.spotify.com/track/5DypD7XtG4L7a9tMF9FOIg,,2000-03-01
5xJkY5PiDpInkBPtaArVax,Poison,Bell Biv DeVoe,Bell Biv DeVoe Greatest Hits,https://open.spotify.com/track/5xJkY5PiDpInkBPtaArVax,,2000-01-01
1mhwzvD3iVSR1SUOemLAHc,Internal Primates Forever,Mudvayne,L.D. 50,https://open.spotify.com/track/1mhwzvD3iVSR1SUOemLAHc,,2000-08-13
3CaGgDsUuBw69wSWtTA8gk,In My Eyes,Rage Against The Machine,Renegades,https://open.spotify.com/track/3CaGgDsUuBw69wSWtTA8gk,,2000-12-05
2Tibxka4w154ISDA6Z4mnB,Meaning of Life,Disturbed,The Sickness,https://open.spotify.com/track/2Tibxka4w154ISDA6Z4mnB,,2000-03-07
27BuinX1CEXTLQmpUawSIG,Get A Haircut,George Thorogood & The Destroyers,Anthology,https://open.spotify.com/track/27BuinX1CEXTLQmpUawSIG,,2000-01-01
2p9rtyeE37AOB7uYAMqZ0F,The Crystal Lake,Grandaddy,The Sophtware Slump,https://open.spotify.com/track/2p9rtyeE37AOB7uYAMqZ0F,,2000-05-29
42uCM9saw5B3bCjEFLROlE,Chicken Grease,D'Angelo,Voodoo,https://open.spotify.com/track/42uCM9saw5B3bCjEFLROlE,,2000-01-01
0JdH2hTeU4zrC7zwiAJ6ck,"The Look Of Love, Pt.1",ABC,20th Century Masters: The Millennium Collection: Best Of ABC,https://open.spotify.com/track/0JdH2hTeU4zrC7zwiAJ6ck,,2000-01-01
0OZosC3o4fJ4RqezLSjGS8,Stress,Jim's Big Ego,noplace like nowhere,https://open.spotify.com/track/0OZosC3o4fJ4RqezLSjGS8,,2000-01-01
2iYM4CGkoTfsLw9MI5K1AC,Keep Your Worries,Guru,Streetsoul,https://open.spotify.com/track/2iYM4CGkoTfsLw9MI5K1AC,,2000-01-01
0Ms5KygmzAVx3aJyQlKOBP,En Un Jaripeo,Grupo Laberinto,Corridos Recién Horneados,https://open.spotify.com/track/0Ms5KygmzAVx3aJyQlKOBP,,2000-08-23
3cEVhx8rkM0FlETJFFpxoF,13 Angels Standing Guard 'Round The Side Of Your Bed,Silver Mt. Zion,He Has Left Us Alone But Shafts Of Light Sometimes Grace The Corner Of Our Rooms,https://open.spotify.com/track/3cEVhx8rkM0FlETJFFpxoF,,2000-03-13
54c6mEj1AfViQwz33gUnlO,Hello Darlin',Conway Twitty,The #1 Hits Collection,https://open.spotify.com/track/54c6mEj1AfViQwz33gUnlO,,2000-01-01
5QxsyWK3UfLgEPTaAb5Xgq,Killed By An Angel,Sunny Day Real Estate,The Rising Tide,https://open.spotify.com/track/5QxsyWK3UfLgEPTaAb5Xgq,,2000-06-20
3ZsYfiwmPxg36alaj11kHk,Leona,Lara & Reyes,World Jazz,https://open.spotify.com/track/3ZsYfiwmPxg36alaj11kHk,,2000-01-01
1MOAgfNFslmaHFY3RchuIx,I Think It's Better,Jill Scott,"Who Is Jill Scott? - Words and Sounds, Vol. 1",https://open.spotify.com/track/1MOAgfNFslmaHFY3RchuIx,,2000-07-18
3DzuE1BqSz6LAgml4Di5bc,Victim Of Changes,Judas Priest,Hero Hero,https://open.spotify.com/track/3DzuE1BqSz6LAgml4Di5bc,,2000-05-09
3ne8ipFCs7RUr2K6QoD6BQ,Genio Atrapado,Christina Aguilera,Mi Reflejo,https://open.spotify.com/track/3ne8ipFCs7RUr2K6QoD6BQ,,2000
0Wy0oCdhHxm2wxTDWUfOic,Stoney End,Laura Nyro,Time And Love: The Essential Masters,https://open.spotify.com/track/0Wy0oCdhHxm2wxTDWUfOic,,2000-10-02
3PERap2TPq6ZiJzkjdeP0T,Pattern Against User,At the Drive-In,Relationship Of Command,https://open.spotify.com/track/3PERap2TPq6ZiJzkjdeP0T,,2000
3ZF6eNlyrQqrx7PuWBMiWN,But I Do Love You,LeAnn Rimes,Coyote Ugly,https://open.spotify.com/track/3ZF6eNlyrQqrx7PuWBMiWN,,2000-08-01
6Oym6t2GFmguqYfCJjQl96,Breathing,Lifehouse,No Name Face,https://open.spotify.com/track/6Oym6t2GFmguqYfCJjQl96,,2000
1woA76rgRgf007W91VCM4N,The Little Mermaid: Pt. Of Your World (Arr. A. Soldh),Alan Menken,A Whole New World- Disney Favourites,https://open.spotify.com/track/1woA76rgRgf007W91VCM4N,,2000-01-01
1CP0DS790dxOfCXXp7WHDP,I Cry,Ja Rule,Rule 3:36,https://open.spotify.com/track/1CP0DS790dxOfCXXp7WHDP,,2000-01-01
2Qmkg3JVW6e0w55HQudjSW,The Root,D'Angelo,Voodoo,https://open.spotify.com/track/2Qmkg3JVW6e0w55HQudjSW,,2000-01-01
2YxXBLWd39JelHf6LhxZ2o,Lovely Head,Goldfrapp,Felt Mountain,https://open.spotify.com/track/2YxXBLWd39JelHf6LhxZ2o,,2000-09-10
4ZcnZVXwLDLWI93SLJER3a,Misery,Green Day,Warning,https://open.spotify.com/track/4ZcnZVXwLDLWI93SLJER3a,,2000-10-03
6fiFNYu2041YiEqSijti88,Witchcraft - Remastered 2000,Frank Sinatra,Classic Sinatra - His Great Performances 1953-1960,https://open.spotify.com/track/6fiFNYu2041YiEqSijti88,,2000-01-01
6z5oU2wt2QRE0G95F6XHoh,A Different City,Modest Mouse,The Moon & Antarctica,https://open.spotify.com/track/6z5oU2wt2QRE0G95F6XHoh,,2000-06-13
5zGJT3TTShcNHeJeDrjPvs,Fuego en el Fuego,Eros Ramazzotti,Estilolibre (Spanish Version),https://open.spotify.com/track/5zGJT3TTShcNHeJeDrjPvs,,2000-10-30
7cFg1x886gUHOwYb0TVCmE,I Don't Mean It,R. Kelly,TP-2.com,https://open.spotify.com/track/7cFg1x886gUHOwYb0TVCmE,,2000-11-07
65AtPW1XAMCasgEQrTVrXY,M.E.M.P.H.I.S.,Hypnotize Camp Posse,"When the Smoke Clears: Sixty 6, Sixty 1",https://open.spotify.com/track/65AtPW1XAMCasgEQrTVrXY,,2000-06-13
0hgpJp5pazFsmLCB7VZI0V,Monsters In The Parasol,Queens of the Stone Age,Rated R,https://open.spotify.com/track/0hgpJp5pazFsmLCB7VZI0V,,2000-06-06
1qEzcqwjO4BVS04Y0pfwyM,Change the World (feat. Big B),Bone Thugs-N-Harmony,BTNHRESURRECTION,https://open.spotify.com/track/1qEzcqwjO4BVS04Y0pfwyM,,2000-02-29
2FvNXxWXSFoZQxBN2Tv0pD,Desire Me,Sam Cooke,The Man Who Invented Soul,https://open.spotify.com/track/2FvNXxWXSFoZQxBN2Tv0pD,,2000-09-26
7hV4x7PMKGC4qD3NWLt2UJ,"Luv Me, Luv Me",Shaggy,Hot Shot,https://open.spotify.com/track/7hV4x7PMKGC4qD3NWLt2UJ,,2000-08-08
1HTR2cbs7Nor722yzYQi63,I Felt Your Shape,The Microphones,"The Glow, Pt. 2",https://open.spotify.com/track/1HTR2cbs7Nor722yzYQi63,,2001-09-11
1w8krEiwe6FsADhCDzsazP,"Vincent (Starry, Starry Night)",Josh Groban,Josh Groban,https://open.spotify.com/track/1w8krEiwe6FsADhCDzsazP,,2001-11-20
3e5o2U4bvViopkUEGNp1B7,Another Chance,Roger Sanchez,First Contact,https://open.spotify.com/track/3e5o2U4bvViopkUEGNp1B7,,2001-07-30
6J8vBmsokURohC3UygqYOH,Ain't It Funny,Jennifer Lopez,J.Lo,https://open.spotify.com/track/6J8vBmsokURohC3UygqYOH,,2001-01-23
1eCcqCDoZX5Xs4VGTbbk3n,One Of A Kind,Breaking Point,Coming Of Age,https://open.spotify.com/track/1eCcqCDoZX5Xs4VGTbbk3n,,2001-01-01
0x1RspO36DgmXbZ9XmxvsN,Can't We Try,Dan Hill,'80s Pop Hits,https://open.spotify.com/track/0x1RspO36DgmXbZ9XmxvsN,,2001-08-08
0mOGBS69jwGXNcLqciZOlv,"Colors of the Wind - From ""Pocahontas"" / Soundtrack Version",Judy Kuhn,Disney's Greatest Volume 2,https://open.spotify.com/track/0mOGBS69jwGXNcLqciZOlv,,2001-01-01
2XTGgYVwL96mQ9pUNAIQZF,American Psycho,D12,Devils Night,https://open.spotify.com/track/2XTGgYVwL96mQ9pUNAIQZF,,2001-01-01
4prCxGTYQMu3vOaHvojYZr,Takeover,JAY-Z,The Blueprint,https://open.spotify.com/track/4prCxGTYQMu3vOaHvojYZr,,2001-09-11
02jbnbNAmz6MdZR2Ud6s4y,Hubba Hubba,South Park Mexican,Never Change,https://open.spotify.com/track/02jbnbNAmz6MdZR2Ud6s4y,,2001-11-06
2mSLhpYdxyeKUeiSwdtS6E,Oh Yeah,Foxy Brown,Broken Silence,https://open.spotify.com/track/2mSLhpYdxyeKUeiSwdtS6E,,2001-01-01
5LvIl1VHaqtCJJXwrB8QR9,Dizzy,Tommy Roe,Tommy's 22 Big Ones,https://open.spotify.com/track/5LvIl1VHaqtCJJXwrB8QR9,,2001-01-01
20NBVwyVDqpcyQQ36ygcI6,Just the Way You Are,Billy Joel,The Essential Billy Joel,https://open.spotify.com/track/20NBVwyVDqpcyQQ36ygcI6,,2001-10-02
31xqbaSu7ozgcK8desDuMK,Do I Ever Cross Your Mind,Chet Atkins,Chet Atkins - The Master And His Music,https://open.spotify.com/track/31xqbaSu7ozgcK8desDuMK,,2001-02-07
0J1siBLQBHYgYKeFgu7RAY,Yo Sassy Ways,Warren G,Return Of The Regulator,https://open.spotify.com/track/0J1siBLQBHYgYKeFgu7RAY,,2001-01-01
3BKVw29hyMoEYMI2HH7nAx,You Wouldn't Believe,311,From Chaos,https://open.spotify.com/track/3BKVw29hyMoEYMI2HH7nAx,,2001-06-19
50o9gFkzJLXSQvSAeAmehv,I Think I Smell A Rat,The White Stripes,White Blood Cells,https://open.spotify.com/track/50o9gFkzJLXSQvSAeAmehv,,2001-07-03
5VuvxJq6gW8PU3gAJMq2kc,All Cot Up,South Park Mexican,Never Change,https://open.spotify.com/track/5VuvxJq6gW8PU3gAJMq2kc,,2001-11-06
6qi4wZ9nexHsIVWFFgE3wW,Handle This,Sum 41,"All Killer, No Filler",https://open.spotify.com/track/6qi4wZ9nexHsIVWFFgE3wW,,2001-01-01
0aCwxQS9Okv3683jgntcwA,Band On The Run,Paul McCartney,Wingspan,https://open.spotify.com/track/0aCwxQS9Okv3683jgntcwA,,2001-05-07
4lhFA1E4MFfPeO9gYJEZOs,Sea Groove,Big Boss Man,Humanize,https://open.spotify.com/track/4lhFA1E4MFfPeO9gYJEZOs,,2001-03-12
0VotjdI6ufLgQUi3MUAhAn,Let Me Touch You For Awhile,Alison Krauss & Union Station,New Favorite,https://open.spotify.com/track/0VotjdI6ufLgQUi3MUAhAn,,2001-08-14
1qgoowGjfudujq45pWfkC7,Man Upstairs,The Notorious Rio,My Dying Days,https://open.spotify.com/track/1qgoowGjfudujq45pWfkC7,,2001-09-25
0etIsYtUU3pPejKqqRtWRO,Amor de Estudiante,Roberto Jordan,Lo Mejor De Lo Mejor De RCA Victor,https://open.spotify.com/track/0etIsYtUU3pPejKqqRtWRO,,2000-12-01
3ojBGxHAH27JDsLK6Q6nLD,Double Team,Tenacious D,Tenacious D,https://open.spotify.com/track/3ojBGxHAH27JDsLK6Q6nLD,,2001-09-25
4ybDW0xfRBCPwsjwFOUzZW,No More Lonely Nights,Paul McCartney,Wingspan,https://open.spotify.com/track/4ybDW0xfRBCPwsjwFOUzZW,,2001-05-07
64ARxf9iGgx2mV7Hunp7b6,Left Hand Suzuki Method,Gorillaz,Gorillaz,https://open.spotify.com/track/64ARxf9iGgx2mV7Hunp7b6,,2001
6ci70PFY04KxK9oFOceqMw,Draw Me Close - Live,Michael W. Smith,Worship,https://open.spotify.com/track/6ci70PFY04KxK9oFOceqMw,,2001
0YneC4nNQEsKCqAGCv1tJK,My Lovin' (You're Never Gonna Get It),En Vogue,The Very Best of En Vogue,https://open.spotify.com/track/0YneC4nNQEsKCqAGCv1tJK,,2001-08-21
4XjBPaPcclm45g7jqxs80O,"Heigh-Ho - From ""Snow White and the Seven Dwarfs""/Soundtrack Version",The Dwarf Chorus,Disney's Greatest Volume 1,https://open.spotify.com/track/4XjBPaPcclm45g7jqxs80O,,2001-01-01
00gZKlWAXM256BvCaUV0qv,Left Behind,Slipknot,Iowa,https://open.spotify.com/track/00gZKlWAXM256BvCaUV0qv,,2001
0SJuAzWf0g6VpKLgBUAXjt,Texas In 1880,Radney Foster,Are You Ready For The Big Show?,https://open.spotify.com/track/0SJuAzWf0g6VpKLgBUAXjt,,2001-06-26
6GK2zXpO4JfrmuiG1TbgI0,Cool Down,Slightly Stoopid,Live & Direct: Acoustic Roots,https://open.spotify.com/track/6GK2zXpO4JfrmuiG1TbgI0,,2001-03-16
6K8hK9VfSqlOWby6v4O0a8,Rolled Up,Long Beach Dub Allstars,Wonders Of The World,https://open.spotify.com/track/6K8hK9VfSqlOWby6v4O0a8,,2001-01-01
6sPkXf8cl3c48U4ZFVyd3B,There'S A Leak In This Old Building,LaShun Pace,God Is Faithful,https://open.spotify.com/track/6sPkXf8cl3c48U4ZFVyd3B,,2001-08-14
4cPynHy6YisnxMhPCMglO5,The Edge - Remastered,David McCallum,A Part Of Me/A Bit More Of Me,https://open.spotify.com/track/4cPynHy6YisnxMhPCMglO5,,2001-01-01
0fZbwXikuLa4ZFPIHbN3ot,Entregame Tu Amor,Los inquietos del vallenato,Sueños de Colombia,https://open.spotify.com/track/0fZbwXikuLa4ZFPIHbN3ot,,2001-04-07
1oIqmoVvbW5X8BE38rQ95Z,Tiene Apenas 16,Los Acosta,Volando En Una Nave Triste,https://open.spotify.com/track/1oIqmoVvbW5X8BE38rQ95Z,,2001-01-01
2Qhkk4hPdkt3NIVtiT8QEe,Headless Horseman,The Microphones,"The Glow, Pt. 2",https://open.spotify.com/track/2Qhkk4hPdkt3NIVtiT8QEe,,2001-09-11
7jley98gCQFueQ5MCaFWIb,All Rise,Blue,All Rise,https://open.spotify.com/track/7jley98gCQFueQ5MCaFWIb,,2001-11-26
4vy4R3a1FfrbG03YacLoER,My Plague,Slipknot,Iowa,https://open.spotify.com/track/4vy4R3a1FfrbG03YacLoER,,2001
4SKhDLFgVj7vThLXEsDtf3,Tu Adiós,Grupo Bryndis,Por El Pasado,https://open.spotify.com/track/4SKhDLFgVj7vThLXEsDtf3,,2001-01-01
2W40gtCcF6JHFoOCLRMPDJ,I Don't Like To Dream About Getting Paid,Tha Dogg Pound,Dogg Food,https://open.spotify.com/track/2W40gtCcF6JHFoOCLRMPDJ,,2001-05-01
27pK4kMx63JGRVM1she2EJ,Never Had A Friend Like Me,2Pac,Gridlock'd,https://open.spotify.com/track/27pK4kMx63JGRVM1she2EJ,,2001-05-01
1FVlIVvRMAzwygwd9M0Ccz,The Leanover,Life Without Buildings,Any Other City,https://open.spotify.com/track/1FVlIVvRMAzwygwd9M0Ccz,,2001
1WmEC0afDTqApN9vkgvi9G,The Prayer (with Charlotte Church),Josh Groban,Josh Groban,https://open.spotify.com/track/1WmEC0afDTqApN9vkgvi9G,,2001-11-20
2zYrFer4QGSQkk5aUawfHB,Hunting Bears,Radiohead,Amnesiac,https://open.spotify.com/track/2zYrFer4QGSQkk5aUawfHB,,2001-03-12
5GsMJInonlNJWpYEqrmGRQ,A Knife in the Dark,Howard Shore,The Lord of the Rings: The Fellowship of the Ring (Original Motion Picture Soundtrack),https://open.spotify.com/track/5GsMJInonlNJWpYEqrmGRQ,,2001-11-19
1uOmkPL5zvRgAiZP0vIR4W,Candido Rodriguez,Los Cachorros de Juan Villarreal,Corridos De Oro,https://open.spotify.com/track/1uOmkPL5zvRgAiZP0vIR4W,,2001-06-04
1rg9ILnB4n7cxlO9UdIXaG,Dulce Veneno,Los Dueños Del Sol,Dulce Veneno,https://open.spotify.com/track/1rg9ILnB4n7cxlO9UdIXaG,,2001-04-20
2fNYai3gXuzpLFm0549Nin,Cherry Lips (Go Baby Go),Garbage,Beautiful Garbage (Remastered),https://open.spotify.com/track/2fNYai3gXuzpLFm0549Nin,,2001-01-01
5hrYXlDVIRKFlsaEbTn01S,Stand Here With Me,Creed,Weathered,https://open.spotify.com/track/5hrYXlDVIRKFlsaEbTn01S,,2001-01-01
2RvRcb0PpVyDr6lnMBbwC5,Besame Mucho,Diana Krall,The Look Of Love,https://open.spotify.com/track/2RvRcb0PpVyDr6lnMBbwC5,,2001-01-01
7Ka2epdrW2dHzEOXZFqHyb,Never Change,JAY-Z,The Blueprint,https://open.spotify.com/track/7Ka2epdrW2dHzEOXZFqHyb,,2001-09-11
7udJoseAJT6OnSusEzTVb6,Los Tres Gallos,Los Tigres Del Norte,Corridos Prohibidos,https://open.spotify.com/track/7udJoseAJT6OnSusEzTVb6,,2001-01-01
1ngWLwko1GnliVV9kHj4CC,Caradura,David Pabon,Mejor Que Ayer,https://open.spotify.com/track/1ngWLwko1GnliVV9kHj4CC,,2001-06-12
2ujV4s7kebg7kGP7FZUXql,Main Titles - Princess Diaries Score,John Debney,The Princess Diaries,https://open.spotify.com/track/2ujV4s7kebg7kGP7FZUXql,,2001-01-01
3jbY9X0XZcdMMGmqI6c8ys,Lynguistics [Deluxe Edition],CunninLynguists,Will Rap for Food [Deluxe Edition],https://open.spotify.com/track/3jbY9X0XZcdMMGmqI6c8ys,,2001-10-30
4pPKQo3IF1OWiZiIotJhzI,Te Extraño Tanto,Rayito Colombiano,Qué Cante El Amor,https://open.spotify.com/track/4pPKQo3IF1OWiZiIotJhzI,,2001-01-01
3nQtkvFMNkRwxjKVAlGPcG,Torete,Moonstar88,Popcorn,https://open.spotify.com/track/3nQtkvFMNkRwxjKVAlGPcG,,2001-01-01
4igqjAFcH35y4XybHzJ3aD,Loverboy (Remix),Mariah Carey,Glitter,https://open.spotify.com/track/4igqjAFcH35y4XybHzJ3aD,,2001-09-11
73GEVn1tqk9bn0KbtWsiqj,All Your Love,Magic Sam,The Essential Magic Sam: The Cobra and Chief Recordings 1957-1961,https://open.spotify.com/track/73GEVn1tqk9bn0KbtWsiqj,,2001
5hUrrk4iBAo1DV76GcSQU7,Leavin' On a Jet Plane,Liz Callaway,The Beat Goes On,https://open.spotify.com/track/5hUrrk4iBAo1DV76GcSQU7,,2001
6G0M1Wsz6zQQoJig92kbkY,Lovers in a Dangerous Time,Barenaked Ladies,Disc One: All Their Greatest Hits 1991 - 2001,https://open.spotify.com/track/6G0M1Wsz6zQQoJig92kbkY,,2001-11-13
1nDAlB9sVAeJfMt2rGM0Hi,Refusal,Strike Anywhere,Change Is A Sound,https://open.spotify.com/track/1nDAlB9sVAeJfMt2rGM0Hi,,2001-08-14
3h24wRGXyNAn15xBu6gIQX,Colorful,The Verve Pipe,Underneath,https://open.spotify.com/track/3h24wRGXyNAn15xBu6gIQX,,2001-09-11
3DwoQNhaFD3mCKh93w2MHH,I Miss You,DMX,The Great Depression,https://open.spotify.com/track/3DwoQNhaFD3mCKh93w2MHH,,2001-01-01
6LWP6mzo3kJSZAQ3iUJij1,The Vibes Is Right,Barrington Levy,Here I Come,https://open.spotify.com/track/6LWP6mzo3kJSZAQ3iUJij1,,1984
7H8Ga5vDJKhgxQ0uTiScUf,Flowers In The Window,Travis,The Invisible Band,https://open.spotify.com/track/7H8Ga5vDJKhgxQ0uTiScUf,,2001-06-12
6arKgQHCGt2buopAxKTpQt,Sueños,Diego Torres,Un Mundo Diferente,https://open.spotify.com/track/6arKgQHCGt2buopAxKTpQt,,2001-10-31
0dyIlFZSIyEpLmUG6wStJZ,The Scotsman,Hair of the Dog,At The Parting Glass,https://open.spotify.com/track/0dyIlFZSIyEpLmUG6wStJZ,,2001-12-18
4N4LLHDJgfkQxrYP8Cn0I7,Cherub Rock,The Smashing Pumpkins,(Rotten Apples) The Smashing Pumpkins Greatest Hits,https://open.spotify.com/track/4N4LLHDJgfkQxrYP8Cn0I7,,2001-01-01
3A7C909LqLHKAtKHT0cKYN,"Supercalifragilisticexpialidocious - From ""Mary Poppins"" Soundtrack",Julie Andrews,Disney's Greatest Volume 1,https://open.spotify.com/track/3A7C909LqLHKAtKHT0cKYN,,2001-01-01
0obKFDzE3dlnDLqkNPLUkx,Fluffy's Harp,John Williams,Harry Potter and The Sorcerer's Stone Original Motion Picture Soundtrack,https://open.spotify.com/track/0obKFDzE3dlnDLqkNPLUkx,,2001-10-30
5WIQTUDLCEY1g1lmOWvDB4,Mondo Bongo,Joe Strummer,Global A Go-Go,https://open.spotify.com/track/5WIQTUDLCEY1g1lmOWvDB4,,2001-07-24
5XDxDzQcdwRN88DqRj0OXQ,"The Bare Necessities - From ""The Jungle Book"" Soundtrack",Phil Harris,Disney's Greatest Volume 2,https://open.spotify.com/track/5XDxDzQcdwRN88DqRj0OXQ,,2001-01-01
2dYexYOVMItMNUvGXl4gtR,Give It Away,Zero 7,Simple Things,https://open.spotify.com/track/2dYexYOVMItMNUvGXl4gtR,,2001
5aVp0fn7nuSxqx9Qr0vPAu,What's Forever For?,Michael Martin Murphey,Ultimate Collection: Michael Martin Murphey,https://open.spotify.com/track/5aVp0fn7nuSxqx9Qr0vPAu,,2001-01-01
1CT25rnbU0woqZ68F6dAxh,Hide,Creed,Weathered,https://open.spotify.com/track/1CT25rnbU0woqZ68F6dAxh,,2001-01-01
7yzUHiCgF7JOzJOFE0Bnpd,L'ombre et la lumière,Coralie Clement,Salle des pas perdus,https://open.spotify.com/track/7yzUHiCgF7JOzJOFE0Bnpd,,2001-11-06
52FpkyImUt9LDI9mCWDryr,Whatta Man (feat. En Vogue) - EP Version,Salt-N-Pepa,The Very Best of En Vogue,https://open.spotify.com/track/52FpkyImUt9LDI9mCWDryr,,2001-08-21
6zmRoCPjIZA9ysAVBYiU9Z,Don't Let Go (Love),En Vogue,The Very Best of En Vogue,https://open.spotify.com/track/6zmRoCPjIZA9ysAVBYiU9Z,,2001-08-21
7rv1mkFBfSvOq48tLGwjvq,Bullets,Creed,Weathered,https://open.spotify.com/track/7rv1mkFBfSvOq48tLGwjvq,,2001-01-01
6ZSS9nZHSuJ3U1DMClLoNn,It Ain't Nothin' But Music,D12,Devils Night,https://open.spotify.com/track/6ZSS9nZHSuJ3U1DMClLoNn,,2001-01-01
0fgVs2FjWxf60Gk8aaoECK,More Than A Woman (feat. Calvin),Angie Stone,Mahogany Soul,https://open.spotify.com/track/0fgVs2FjWxf60Gk8aaoECK,,2001-10-16
2k55ivVZmFWDsY0ky7FZ09,Adiós,Zacarias Ferreira,Adios,https://open.spotify.com/track/2k55ivVZmFWDsY0ky7FZ09,,2001
3VZwP7d1U7tuQjb9JZrSRF,'S Wonderful,Diana Krall,The Look Of Love,https://open.spotify.com/track/3VZwP7d1U7tuQjb9JZrSRF,,2001-01-01
3zIJObESw1Z8OaA7sfjwFk,Pressing On,Relient K,The Anatomy of the Tongue in Cheek,https://open.spotify.com/track/3zIJObESw1Z8OaA7sfjwFk,,2001-08-28
4ChDxebZnqV99jCzi7db9g,They Provide the Paint for the Picture-Perfect Masterpiece That You Will Paint on the Insides of Your Eyelids,Bandits Of The Acoustic Revolution,A Call to Arms,https://open.spotify.com/track/4ChDxebZnqV99jCzi7db9g,,2001-11-01
5BlLqiaTwttKiqzLhBrN1v,Let's Get Dirty (I Can't Get In Da Club),Redman,Malpractice,https://open.spotify.com/track/5BlLqiaTwttKiqzLhBrN1v,,2001-05-22
5VqeP3E1dS1wEaKfGzZWEH,Dio,Tenacious D,Tenacious D,https://open.spotify.com/track/5VqeP3E1dS1wEaKfGzZWEH,,2001-09-25
2mWCOOoBobbQk5eDJMkHcg,Cumbia De La Raza,Super Grupo Colombia,"Al Gusto De La Gente - Super Grupo Colombia, Auténticos Embajadores De La Cumbia",https://open.spotify.com/track/2mWCOOoBobbQk5eDJMkHcg,,2001-01-04
3tnxGMetnz5YVivUWJJ8ay,I'm Real,Jennifer Lopez,J.Lo,https://open.spotify.com/track/3tnxGMetnz5YVivUWJJ8ay,,2001-01-23
4MN0ZmFppiiQsPE9HQKKsH,Gets Me Through,Ozzy Osbourne,Down To Earth,https://open.spotify.com/track/4MN0ZmFppiiQsPE9HQKKsH,,2001-10-16
